File Name,Case Type,Court,Year,Topic,Summary,Local Path
criminal_appeal_pakistan_20_LifeImprisonment-Anti-TerrorismAct.pdf,criminal,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
justice jamal khan mandokhail
justice syed hasan azhar rizvi
justice musarrat hilali
criminal appeal no.543 of 20 19
[on appeal against the ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Anti-TerrorismAct.pdf
criminal_appeal_pakistan_20_CrlA543-2019.pdf,criminal,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
justice jamal khan mandokhail
justice syed hasan azhar rizvi
justice musarrat hilali
criminal appeal no.543 of 20 19
[on appeal against the ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlA543-2019.pdf
service_appeal_pakistan_20_Promotion-Quota.pdf,service,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
justice muhammad ali mazhar
justice musarrat hilali
civil petition for leave to appeal no.2769/2025
[against the judgment dated 14.05.2025 p",c:\hafsa_thesis material\supreme_court_scraper\pdfs\service\service_appeal_pakistan_20_Promotion-Quota.pdf
service_appeal_pakistan_20_CPLA2769-2025.pdf,service,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
justice muhammad ali mazhar
justice musarrat hilali
civil petition for leave to appeal no.2769/2025
[against the judgment dated 14.05.2025 p",c:\hafsa_thesis material\supreme_court_scraper\pdfs\service\service_appeal_pakistan_20_CPLA2769-2025.pdf
civil_general_pakistan_unknown_Declaration-Possession.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_Declaration-Possession.pdf
civil_general_pakistan_unknown_CPLA1038-P-2025.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CPLA1038-P-2025.pdf
civil_general_pakistan_unknown_Family-GuardianWards-MaintenanceAllowance.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_Family-GuardianWards-MaintenanceAllowance.pdf
civil_general_pakistan_unknown_CPLA3767-2025.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CPLA3767-2025.pdf
criminal_appeal_pakistan_20_ForEnhancement-LItoDeath.pdf,criminal,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
justice jamal khan mandokhail
justice musarrat hilali
justice shakeel ahmad
criminal petition no. 99-p/2019 & jail petition no.
614/2019.
(a",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_ForEnhancement-LItoDeath.pdf
criminal_appeal_pakistan_20_CrlPLA99-P-2019.pdf,criminal,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
justice jamal khan mandokhail
justice musarrat hilali
justice shakeel ahmad
criminal petition no. 99-p/2019 & jail petition no.
614/2019.
(a",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlPLA99-P-2019.pdf
civil_general_pakistan_unknown_Service-Promotion.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_Service-Promotion.pdf
civil_general_pakistan_unknown_CPLA700-P-2024.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CPLA700-P-2024.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Sessions.pdf,criminal,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
justice jamal khan mandokhail
justice musarrat hilali
justice shakeel ahmad
criminal petitions no. 63-q and 64-q of 2024
(against the judgme",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Sessions.pdf
criminal_appeal_pakistan_20_CrlPLA63-Q-2024.pdf,criminal,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
justice jamal khan mandokhail
justice musarrat hilali
justice shakeel ahmad
criminal petitions no. 63-q and 64-q of 2024
(against the judgme",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlPLA63-Q-2024.pdf
civil_appeal_pakistan_20_Pre-emptionCases-FulfillmentofTalbs_1.pdf,civil,Supreme Court,20,appeal,"4
supreme court of pakistan
(appellate jurisdiction)
present:
justice musarrat hilali
justice shakeel ahmed
justice ishtiaq ibrahim
civil appeal no.79-p/2016
[against the judgment dated 21.10.2016 pas",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_Pre-emptionCases-FulfillmentofTalbs_1.pdf
civil_appeal_pakistan_20_CA79-P-2016.pdf,civil,Supreme Court,20,appeal,"4
supreme court of pakistan
(appellate jurisdiction)
present:
justice musarrat hilali
justice shakeel ahmed
justice ishtiaq ibrahim
civil appeal no.79-p/2016
[against the judgment dated 21.10.2016 pas",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_CA79-P-2016.pdf
civil_appeal_pakistan_20_Pre-emptionCases-FulfillmentofTalbs_2.pdf,civil,Supreme Court,20,appeal,"j
supreme court of pakistan
(appellate jurisdiction)
present:
justice musarrat hilali
justice shakeel ahmed
justice ishtiaq ibrahim
civil appeal n0.6o-p/2016
[against the judgment dated 15.06.2016 pas",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_Pre-emptionCases-FulfillmentofTalbs_2.pdf
civil_appeal_pakistan_20_CA60-P-2016.pdf,civil,Supreme Court,20,appeal,"j
supreme court of pakistan
(appellate jurisdiction)
present:
justice musarrat hilali
justice shakeel ahmed
justice ishtiaq ibrahim
civil appeal n0.6o-p/2016
[against the judgment dated 15.06.2016 pas",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_CA60-P-2016.pdf
service_appeal_pakistan_20_Miscellaneous-_3.pdf,service,Supreme Court,20,appeal,"in the supreme court of pakistan
constitutional bench
(original/appellate/advisory jurisdiction)
present
justice amin-ud-din khan, senior judge
justice jamal khan mandokhail
justice muhammad ali mazha",c:\hafsa_thesis material\supreme_court_scraper\pdfs\service\service_appeal_pakistan_20_Miscellaneous-_3.pdf
service_appeal_pakistan_20_ICA5-2023_2.pdf,service,Supreme Court,20,appeal,"in the supreme court of pakistan
constitutional bench
(original/appellate/advisory jurisdiction)
present
justice amin-ud-din khan, senior judge
justice jamal khan mandokhail
justice muhammad ali mazha",c:\hafsa_thesis material\supreme_court_scraper\pdfs\service\service_appeal_pakistan_20_ICA5-2023_2.pdf
civil_contract_pakistan_20_GuardianandWard-CustodyofMinor.pdf,civil,Supreme Court,20,contract,"in the supreme court of pakistan
(appellate jurisdiction)
present
mr. justice syed hasan azhar rizvi
ms. justice musarrat hilali
mr. justice shakeel ahmad
civil petition no. 3920 of 2024
[against the ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_contract_pakistan_20_GuardianandWard-CustodyofMinor.pdf
civil_contract_pakistan_20_CPLA3920-2024.pdf,civil,Supreme Court,20,contract,"in the supreme court of pakistan
(appellate jurisdiction)
present
mr. justice syed hasan azhar rizvi
ms. justice musarrat hilali
mr. justice shakeel ahmad
civil petition no. 3920 of 2024
[against the ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_contract_pakistan_20_CPLA3920-2024.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Sessions_1.pdf,criminal,Supreme Court,20,appeal,"*
supreme court of pakistan
(appellate jurisdiction)
present;
justice jamal khan mandokhail
justice musarrat hilali
justice malik shahzad ahmad khan
criminal appeal no.294 of 2020
{on appeal against t",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Sessions_1.pdf
criminal_appeal_pakistan_20_CrlA294-2020.pdf,criminal,Supreme Court,20,appeal,"*
supreme court of pakistan
(appellate jurisdiction)
present;
justice jamal khan mandokhail
justice musarrat hilali
justice malik shahzad ahmad khan
criminal appeal no.294 of 2020
{on appeal against t",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlA294-2020.pdf
bail_appeal_pakistan_20_BailAfterArrest-_10.pdf,bail,Supreme Court,20,appeal,"h
jt-
supreme court of pakistan
(appellate jurisdiction)
present:
justice musarrat hilali
justice malik shahzad ahmad khan
crl.p.l.a.no.1q38 of 2024
[on appeal against the order dated 09.09.2024 passe",c:\hafsa_thesis material\supreme_court_scraper\pdfs\bail\bail_appeal_pakistan_20_BailAfterArrest-_10.pdf
bail_appeal_pakistan_20_CrlPLA1038-2024.pdf,bail,Supreme Court,20,appeal,"h
jt-
supreme court of pakistan
(appellate jurisdiction)
present:
justice musarrat hilali
justice malik shahzad ahmad khan
crl.p.l.a.no.1q38 of 2024
[on appeal against the order dated 09.09.2024 passe",c:\hafsa_thesis material\supreme_court_scraper\pdfs\bail\bail_appeal_pakistan_20_CrlPLA1038-2024.pdf
civil_appeal_pakistan_20_SuitforDeclaration-Others_4.pdf,civil,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
justice munib akhtar
justice shahid waheed
justice musarrat hilali
c^^^^ppeal no. 1414 of 2013
[on appeal against the judgment dated 15.08.2",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_SuitforDeclaration-Others_4.pdf
civil_appeal_pakistan_20_CA1414-2013.pdf,civil,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
justice munib akhtar
justice shahid waheed
justice musarrat hilali
c^^^^ppeal no. 1414 of 2013
[on appeal against the judgment dated 15.08.2",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_CA1414-2013.pdf
civil_appeal_pakistan_20_SuitforDeclaration-_11.pdf,civil,Supreme Court,20,appeal,"< supreme court of pakistan
(appellate jurisdiction)
present;
justice shahid waheed
justice musarrat hilali
civil appeal no.26-q of 2017
[on appeal against the judgment dated 06.10.2017, passed by the",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_SuitforDeclaration-_11.pdf
civil_appeal_pakistan_20_CA26-Q-2017.pdf,civil,Supreme Court,20,appeal,"< supreme court of pakistan
(appellate jurisdiction)
present;
justice shahid waheed
justice musarrat hilali
civil appeal no.26-q of 2017
[on appeal against the judgment dated 06.10.2017, passed by the",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_CA26-Q-2017.pdf
service_general_pakistan_20_Service-Promotion.pdf,service,Supreme Court,20,general,"supreme court of pakistan
(appellate jurisdiction)
present:
justice qazi faez isa, cj
justice muhammad ali mazhar
justice musarrat hilali
civil petition no. 1893-l of 2021
[against the judgment dated ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\service\service_general_pakistan_20_Service-Promotion.pdf
service_general_pakistan_20_CPLA1893-L-2021.pdf,service,Supreme Court,20,general,"supreme court of pakistan
(appellate jurisdiction)
present:
justice qazi faez isa, cj
justice muhammad ali mazhar
justice musarrat hilali
civil petition no. 1893-l of 2021
[against the judgment dated ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\service\service_general_pakistan_20_CPLA1893-L-2021.pdf
civil_appeal_pakistan_20_Suitforrecovery-_2.pdf,civil,Supreme Court,20,appeal,"g/b y
supreme court of pakistan
(appellate jurisdiction)
present:
justice munib akhtar
justice shahid waheed
justice musarrat hilali
car&
civil appeal no.499 of 2017
[on appeal against the judgment da",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_Suitforrecovery-_2.pdf
civil_appeal_pakistan_20_CA499-2017.pdf,civil,Supreme Court,20,appeal,"g/b y
supreme court of pakistan
(appellate jurisdiction)
present:
justice munib akhtar
justice shahid waheed
justice musarrat hilali
car&
civil appeal no.499 of 2017
[on appeal against the judgment da",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_CA499-2017.pdf
service_appeal_pakistan_20_Service-Allowances_2.pdf,service,Supreme Court,20,appeal,"%(i lt
supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice munib akhtar
mr. justice shahid waheed
ms. justice musarrat hilali
carl4
civil appeal no.894 of 2015
[on appeal against t",c:\hafsa_thesis material\supreme_court_scraper\pdfs\service\service_appeal_pakistan_20_Service-Allowances_2.pdf
service_appeal_pakistan_20_CA894-2015.pdf,service,Supreme Court,20,appeal,"%(i lt
supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice munib akhtar
mr. justice shahid waheed
ms. justice musarrat hilali
carl4
civil appeal no.894 of 2015
[on appeal against t",c:\hafsa_thesis material\supreme_court_scraper\pdfs\service\service_appeal_pakistan_20_CA894-2015.pdf
civil_appeal_pakistan_20_Family-MaintenanceAllowance_1.pdf,civil,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
justice munib akhtar
justice shahid waheed
justice musarrat hilali
civil appeal no. 1227 of 2016
[on appeal against the judgment dated 22.12",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_Family-MaintenanceAllowance_1.pdf
civil_appeal_pakistan_20_CA1227-2016.pdf,civil,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
justice munib akhtar
justice shahid waheed
justice musarrat hilali
civil appeal no. 1227 of 2016
[on appeal against the judgment dated 22.12",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_CA1227-2016.pdf
civil_appeal_pakistan_20_WritPetition-Others_4.pdf,civil,Supreme Court,20,appeal,"')
,q
}
supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice munib akhtar
mr. justice shahid waheed
ms. justice musarrat hilali
for tb
civil appeal no. 1444 of 2013
[on appeal again",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_WritPetition-Others_4.pdf
civil_appeal_pakistan_20_CA1444-2013.pdf,civil,Supreme Court,20,appeal,"')
,q
}
supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice munib akhtar
mr. justice shahid waheed
ms. justice musarrat hilali
for tb
civil appeal no. 1444 of 2013
[on appeal again",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_CA1444-2013.pdf
civil_general_pakistan_unknown_WritPetition-_1.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_WritPetition-_1.pdf
civil_general_pakistan_unknown_CA441-2020.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CA441-2020.pdf
civil_appeal_pakistan_20_SuitforDeclaration-Disputeaboutinheritance.pdf,civil,Supreme Court,20,appeal,"hi
81\’'
supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad ali mazhar
mr, justice syed hasan azhar rizvi
ms. justice musarrat hilali
t
aer)
civil appeal no.130 of 2016
[",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_SuitforDeclaration-Disputeaboutinheritance.pdf
civil_appeal_pakistan_20_CA130-2016.pdf,civil,Supreme Court,20,appeal,"hi
81\’'
supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad ali mazhar
mr, justice syed hasan azhar rizvi
ms. justice musarrat hilali
t
aer)
civil appeal no.130 of 2016
[",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_CA130-2016.pdf
service_appeal_pakistan_20_Service-_9.pdf,service,Supreme Court,20,appeal,"upru
&
n }\\
in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi
mr. justice sayyed mazahar ali akbar naqvi
ms. justice musarrat hilai
ay:b456-l/2022
(against t",c:\hafsa_thesis material\supreme_court_scraper\pdfs\service\service_appeal_pakistan_20_Service-_9.pdf
